match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,0.1,Mumbai Indians,Delhi Capitals,RG Sharma,Ishan Kishan,KK Ahmed,0,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,0.2,Mumbai Indians,Delhi Capitals,RG Sharma,Ishan Kishan,KK Ahmed,1,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,0.3,Mumbai Indians,Delhi Capitals,Ishan Kishan,RG Sharma,KK Ahmed,1,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,0.4,Mumbai Indians,Delhi Capitals,RG Sharma,Ishan Kishan,KK Ahmed,1,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,0.5,Mumbai Indians,Delhi Capitals,Ishan Kishan,RG Sharma,KK Ahmed,4,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,0.6,Mumbai Indians,Delhi Capitals,Ishan Kishan,RG Sharma,KK Ahmed,0,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,1.1,Mumbai Indians,Delhi Capitals,RG Sharma,Ishan Kishan,I Sharma,0,1,1,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,1.2,Mumbai Indians,Delhi Capitals,RG Sharma,Ishan Kishan,I Sharma,4,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,1.3,Mumbai Indians,Delhi Capitals,RG Sharma,Ishan Kishan,I Sharma,4,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,1.4,Mumbai Indians,Delhi Capitals,RG Sharma,Ishan Kishan,I Sharma,0,5,5,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,1.5,Mumbai Indians,Delhi Capitals,RG Sharma,Ishan Kishan,I Sharma,0,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,1.6,Mumbai Indians,Delhi Capitals,RG Sharma,Ishan Kishan,I Sharma,0,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,1.7,Mumbai Indians,Delhi Capitals,RG Sharma,Ishan Kishan,I Sharma,0,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,1.8,Mumbai Indians,Delhi Capitals,RG Sharma,Ishan Kishan,I Sharma,0,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,2.1,Mumbai Indians,Delhi Capitals,Ishan Kishan,RG Sharma,KK Ahmed,2,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,2.2,Mumbai Indians,Delhi Capitals,Ishan Kishan,RG Sharma,KK Ahmed,0,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,2.3,Mumbai Indians,Delhi Capitals,Ishan Kishan,RG Sharma,KK Ahmed,0,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,2.4,Mumbai Indians,Delhi Capitals,Ishan Kishan,RG Sharma,KK Ahmed,4,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,2.5,Mumbai Indians,Delhi Capitals,Ishan Kishan,RG Sharma,KK Ahmed,2,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,2.6,Mumbai Indians,Delhi Capitals,Ishan Kishan,RG Sharma,KK Ahmed,4,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,3.1,Mumbai Indians,Delhi Capitals,RG Sharma,Ishan Kishan,JA Richardson,0,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,3.2,Mumbai Indians,Delhi Capitals,RG Sharma,Ishan Kishan,JA Richardson,6,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,3.3,Mumbai Indians,Delhi Capitals,RG Sharma,Ishan Kishan,JA Richardson,6,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,3.4,Mumbai Indians,Delhi Capitals,RG Sharma,Ishan Kishan,JA Richardson,0,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,3.5,Mumbai Indians,Delhi Capitals,RG Sharma,Ishan Kishan,JA Richardson,1,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,3.6,Mumbai Indians,Delhi Capitals,Ishan Kishan,RG Sharma,JA Richardson,0,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,4.1,Mumbai Indians,Delhi Capitals,RG Sharma,Ishan Kishan,AR Patel,6,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,4.2,Mumbai Indians,Delhi Capitals,RG Sharma,Ishan Kishan,AR Patel,1,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,4.3,Mumbai Indians,Delhi Capitals,Ishan Kishan,RG Sharma,AR Patel,1,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,4.4,Mumbai Indians,Delhi Capitals,RG Sharma,Ishan Kishan,AR Patel,4,0,,,,,,,,,
1422138,2024,2024-04-07,"Wankhede Stadium, Mumbai",1,4.5,Mumbai Indians,Delhi Capitals,RG Sharma,Ishan Kishan,AR Patel,1,0,,,,,,,,,
