match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1426297,2024,2024-05-10,"Narendra Modi Stadium, Ahmedabad",1,0.1,Gujarat Titans,Chennai Super Kings,B Sai Sudharsan,Shubman Gill,MJ Santner,2,0,,,,,,,,,
1426297,2024,2024-05-10,"Narendra Modi Stadium, Ahmedabad",1,0.2,Gujarat Titans,Chennai Super Kings,B Sai Sudharsan,Shubman Gill,MJ Santner,1,0,,,,,,,,,
1426297,2024,2024-05-10,"Narendra Modi Stadium, Ahmedabad",1,0.3,Gujarat Titans,Chennai Super Kings,Shubman Gill,B Sai Sudharsan,MJ Santner,4,0,,,,,,,,,
1426297,2024,2024-05-10,"Narendra Modi Stadium, Ahmedabad",1,0.4,Gujarat Titans,Chennai Super Kings,Shubman Gill,B Sai Sudharsan,MJ Santner,0,0,,,,,,,,,
1426297,2024,2024-05-10,"Narendra Modi Stadium, Ahmedabad",1,0.5,Gujarat Titans,Chennai Super Kings,Shubman Gill,B Sai Sudharsan,MJ Santner,6,0,,,,,,,,,
1426297,2024,2024-05-10,"Narendra Modi Stadium, Ahmedabad",1,0.6,Gujarat Titans,Chennai Super Kings,Shubman Gill,B Sai Sudharsan,MJ Santner,1,0,,,,,,,,,
1426297,2024,2024-05-10,"Narendra Modi Stadium, Ahmedabad",1,1.1,Gujarat Titans,Chennai Super Kings,Shubman Gill,B Sai Sudharsan,TU Deshpande,0,1,1,,,,,,,,
1426297,2024,2024-05-10,"Narendra Modi Stadium, Ahmedabad",1,1.2,Gujarat Titans,Chennai Super Kings,Shubman Gill,B Sai Sudharsan,TU Deshpande,0,0,,,,,,,,,
1426297,2024,2024-05-10,"Narendra Modi Stadium, Ahmedabad",1,1.3,Gujarat Titans,Chennai Super Kings,Shubman Gill,B Sai Sudharsan,TU Deshpande,1,0,,,,,,,,,
1426297,2024,2024-05-10,"Narendra Modi Stadium, Ahmedabad",1,1.4,Gujarat Titans,Chennai Super Kings,B Sai Sudharsan,Shubman Gill,TU Deshpande,0,0,,,,,,,,,
1426297,2024,2024-05-10,"Narendra Modi Stadium, Ahmedabad",1,1.5,Gujarat Titans,Chennai Super Kings,B Sai Sudharsan,Shubman Gill,TU Deshpande,0,0,,,,,,,,,
1426297,2024,2024-05-10,"Narendra Modi Stadium, Ahmedabad",1,1.6,Gujarat Titans,Chennai Super Kings,B Sai Sudharsan,Shubman Gill,TU Deshpande,1,0,,,,,,,,,
1426297,2024,2024-05-10,"Narendra Modi Stadium, Ahmedabad",1,1.7,Gujarat Titans,Chennai Super Kings,Shubman Gill,B Sai Sudharsan,TU Deshpande,4,0,,,,,,,,,
1426297,2024,2024-05-10,"Narendra Modi Stadium, Ahmedabad",1,2.1,Gujarat Titans,Chennai Super Kings,B Sai Sudharsan,Shubman Gill,SN Thakur,0,0,,,,,,,,,
1426297,2024,2024-05-10,"Narendra Modi Stadium, Ahmedabad",1,2.2,Gujarat Titans,Chennai Super Kings,B Sai Sudharsan,Shubman Gill,SN Thakur,0,0,,,,,,,,,
1426297,2024,2024-05-10,"Narendra Modi Stadium, Ahmedabad",1,2.3,Gujarat Titans,Chennai Super Kings,B Sai Sudharsan,Shubman Gill,SN Thakur,6,0,,,,,,,,,
1426297,2024,2024-05-10,"Narendra Modi Stadium, Ahmedabad",1,2.4,Gujarat Titans,Chennai Super Kings,B Sai Sudharsan,Shubman Gill,SN Thakur,0,0,,,,,,,,,
