match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1426276,2024,2024-04-22,"Sawai Mansingh Stadium, Jaipur",1,0.1,Mumbai Indians,Rajasthan Royals,RG Sharma,Ishan Kishan,TA Boult,2,0,,,,,,,,,
1426276,2024,2024-04-22,"Sawai Mansingh Stadium, Jaipur",1,0.2,Mumbai Indians,Rajasthan Royals,RG Sharma,Ishan Kishan,TA Boult,4,0,,,,,,,,,
1426276,2024,2024-04-22,"Sawai Mansingh Stadium, Jaipur",1,0.3,Mumbai Indians,Rajasthan Royals,RG Sharma,Ishan Kishan,TA Boult,0,0,,,,,,,,,
1426276,2024,2024-04-22,"Sawai Mansingh Stadium, Jaipur",1,0.4,Mumbai Indians,Rajasthan Royals,RG Sharma,Ishan Kishan,TA Boult,0,0,,,,,,,,,
1426276,2024,2024-04-22,"Sawai Mansingh Stadium, Jaipur",1,0.5,Mumbai Indians,Rajasthan Royals,RG Sharma,Ishan Kishan,TA Boult,0,0,,,,,,caught,RG Sharma,,
1426276,2024,2024-04-22,"Sawai Mansingh Stadium, Jaipur",1,0.6,Mumbai Indians,Rajasthan Royals,SA Yadav,Ishan Kishan,TA Boult,0,0,,,,,,,,,
1426276,2024,2024-04-22,"Sawai Mansingh Stadium, Jaipur",1,1.1,Mumbai Indians,Rajasthan Royals,Ishan Kishan,SA Yadav,Sandeep Sharma,0,0,,,,,,,,,
1426276,2024,2024-04-22,"Sawai Mansingh Stadium, Jaipur",1,1.2,Mumbai Indians,Rajasthan Royals,Ishan Kishan,SA Yadav,Sandeep Sharma,0,0,,,,,,,,,
1426276,2024,2024-04-22,"Sawai Mansingh Stadium, Jaipur",1,1.3,Mumbai Indians,Rajasthan Royals,Ishan Kishan,SA Yadav,Sandeep Sharma,0,0,,,,,,caught,Ishan Kishan,,
1426276,2024,2024-04-22,"Sawai Mansingh Stadium, Jaipur",1,1.4,Mumbai Indians,Rajasthan Royals,Tilak Varma,SA Yadav,Sandeep Sharma,1,0,,,,,,,,,
1426276,2024,2024-04-22,"Sawai Mansingh Stadium, Jaipur",1,1.5,Mumbai Indians,Rajasthan Royals,SA Yadav,Tilak Varma,Sandeep Sharma,1,0,,,,,,,,,
1426276,2024,2024-04-22,"Sawai Mansingh Stadium, Jaipur",1,1.6,Mumbai Indians,Rajasthan Royals,Tilak Varma,SA Yadav,Sandeep Sharma,1,0,,,,,,,,,
1426276,2024,2024-04-22,"Sawai Mansingh Stadium, Jaipur",1,2.1,Mumbai Indians,Rajasthan Royals,Tilak Varma,SA Yadav,TA Boult,0,1,1,,,,,,,,
1426276,2024,2024-04-22,"Sawai Mansingh Stadium, Jaipur",1,2.2,Mumbai Indians,Rajasthan Royals,Tilak Varma,SA Yadav,TA Boult,1,0,,,,,,,,,
1426276,2024,2024-04-22,"Sawai Mansingh Stadium, Jaipur",1,2.3,Mumbai Indians,Rajasthan Royals,SA Yadav,Tilak Varma,TA Boult,4,0,,,,,,,,,
1426276,2024,2024-04-22,"Sawai Mansingh Stadium, Jaipur",1,2.4,Mumbai Indians,Rajasthan Royals,SA Yadav,Tilak Varma,TA Boult,0,0,,,,,,,,,
1426276,2024,2024-04-22,"Sawai Mansingh Stadium, Jaipur",1,2.5,Mumbai Indians,Rajasthan Royals,SA Yadav,Tilak Varma,TA Boult,4,0,,,,,,,,,
1426276,2024,2024-04-22,"Sawai Mansingh Stadium, Jaipur",1,2.6,Mumbai Indians,Rajasthan Royals,SA Yadav,Tilak Varma,TA Boult,0,0,,,,,,,,,
