match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,0.1,Gujarat Titans,Sunrisers Hyderabad,WP Saha,Shubman Gill,B Kumar,0,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,0.2,Gujarat Titans,Sunrisers Hyderabad,WP Saha,Shubman Gill,B Kumar,0,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,0.3,Gujarat Titans,Sunrisers Hyderabad,WP Saha,Shubman Gill,B Kumar,0,0,,,,,,caught,WP Saha,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,0.4,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,B Kumar,1,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,0.5,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,B Kumar,3,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,0.6,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,B Kumar,1,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,1.1,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,M Jansen,0,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,1.2,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,M Jansen,0,1,1,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,1.3,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,M Jansen,4,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,1.4,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,M Jansen,0,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,1.5,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,M Jansen,0,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,1.6,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,M Jansen,0,1,,1,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,1.7,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,M Jansen,0,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,1.8,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,M Jansen,0,1,1,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,1.9,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,M Jansen,0,5,5,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,1.10,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,M Jansen,0,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,2.1,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,B Kumar,4,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,2.2,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,B Kumar,3,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,2.3,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,B Kumar,4,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,2.4,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,B Kumar,0,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,2.5,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,B Kumar,0,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,2.6,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,B Kumar,4,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,3.1,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,Fazalhaq Farooqi,0,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,3.2,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,Fazalhaq Farooqi,2,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,3.3,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,Fazalhaq Farooqi,4,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,3.4,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,Fazalhaq Farooqi,4,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,3.5,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,Fazalhaq Farooqi,4,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,3.6,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,Fazalhaq Farooqi,4,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,4.1,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,M Jansen,1,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,4.2,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,M Jansen,1,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,4.3,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,M Jansen,1,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,4.4,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,M Jansen,0,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,4.5,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,M Jansen,0,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,4.6,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,M Jansen,2,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,5.1,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,T Natarajan,0,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,5.2,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,T Natarajan,4,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,5.3,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,T Natarajan,1,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,5.4,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,T Natarajan,0,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,5.5,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,T Natarajan,4,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,5.6,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,T Natarajan,1,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,6.1,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,AK Markram,1,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,6.2,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,AK Markram,1,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,6.3,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,AK Markram,2,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,6.4,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,AK Markram,4,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,6.5,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,AK Markram,4,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,6.6,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,AK Markram,1,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,7.1,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,M Markande,4,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,7.2,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,M Markande,4,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,7.3,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,M Markande,1,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,7.4,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,M Markande,1,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,7.5,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,M Markande,0,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,7.6,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,M Markande,1,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,8.1,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,Fazalhaq Farooqi,0,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,8.2,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,Fazalhaq Farooqi,1,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,8.3,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,Fazalhaq Farooqi,1,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,8.4,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,Fazalhaq Farooqi,2,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,8.5,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,Fazalhaq Farooqi,1,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,8.6,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,Fazalhaq Farooqi,1,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,9.1,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,M Markande,1,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,9.2,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,M Markande,1,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,9.3,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,M Markande,0,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,9.4,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,M Markande,1,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,9.5,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,M Markande,1,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,9.6,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,M Markande,4,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,10.1,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,M Jansen,0,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,10.2,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,M Jansen,1,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,10.3,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,M Jansen,6,1,,1,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,10.4,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,M Jansen,0,1,1,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,10.5,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,M Jansen,4,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,10.6,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,M Jansen,1,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,10.7,Gujarat Titans,Sunrisers Hyderabad,Shubman Gill,B Sai Sudharsan,M Jansen,1,0,,,,,,,,,
1359536,2023,2023-05-15,"Narendra Modi Stadium, Ahmedabad",1,10.8,Gujarat Titans,Sunrisers Hyderabad,B Sai Sudharsan,Shubman Gill,M Jansen,0,0,,,,,,,,,
