match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1422119,2024,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.1,Royal Challengers Bengaluru,Chennai Super Kings,V Kohli,F du Plessis,DL Chahar,0,1,1,,,,,,,,
1422119,2024,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.2,Royal Challengers Bengaluru,Chennai Super Kings,V Kohli,F du Plessis,DL Chahar,1,0,,,,,,,,,
1422119,2024,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.3,Royal Challengers Bengaluru,Chennai Super Kings,F du Plessis,V Kohli,DL Chahar,0,0,,,,,,,,,
1422119,2024,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.4,Royal Challengers Bengaluru,Chennai Super Kings,F du Plessis,V Kohli,DL Chahar,0,0,,,,,,,,,
1422119,2024,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.5,Royal Challengers Bengaluru,Chennai Super Kings,F du Plessis,V Kohli,DL Chahar,0,0,,,,,,,,,
1422119,2024,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.6,Royal Challengers Bengaluru,Chennai Super Kings,F du Plessis,V Kohli,DL Chahar,4,0,,,,,,,,,
1422119,2024,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.7,Royal Challengers Bengaluru,Chennai Super Kings,F du Plessis,V Kohli,DL Chahar,1,0,,,,,,,,,
1422119,2024,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.1,Royal Challengers Bengaluru,Chennai Super Kings,F du Plessis,V Kohli,TU Deshpande,4,0,,,,,,,,,
1422119,2024,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.2,Royal Challengers Bengaluru,Chennai Super Kings,F du Plessis,V Kohli,TU Deshpande,0,0,,,,,,,,,
1422119,2024,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.3,Royal Challengers Bengaluru,Chennai Super Kings,F du Plessis,V Kohli,TU Deshpande,4,0,,,,,,,,,
